Time,PH,Temperature,Pressure_Raw,Pressure_Clean
84774.0,7.341,37.134,106.513,106.513
84775.2,7.341,37.269,106.484,106.484
84776.4,7.13,37.269,106.384,106.384
84777.59999999999,7.06,37.269,106.664,106.664
84778.8,7.763,37.146,106.255,106.255
84780.0,7.763,37.121,106.511,106.511
84781.2,7.552,37.269,106.304,106.304
84782.4,7.201,37.134,106.652,106.304
84783.59999999999,7.201,37.269,106.468,106.468
84784.8,7.201,37.134,106.273,106.273
84786.0,7.973,37.121,106.244,106.244
84787.2,8.043,37.121,106.248,106.248
84788.4,8.043,37.257,106.335,106.26
84789.59999999999,7.973,37.121,106.232,106.232
84790.8,7.903,37.171,106.285,106.285
84792.0,7.903,37.121,106.26,106.26
84793.2,8.043,37.121,106.152,106.152
84794.4,7.833,37.269,106.416,106.416
84795.59999999999,7.903,37.269,106.097,106.097
84796.8,7.903,37.294,106.391,106.391
84798.0,7.903,37.269,106.476,106.476
84799.2,8.043,37.121,106.352,106.352
84800.4,8.043,37.232,106.44,106.44
84801.59999999999,8.043,37.269,106.324,106.324
84802.8,8.043,37.257,106.519,106.519
84804.0,8.043,37.232,106.312,106.312
84805.2,8.043,37.121,106.507,106.507
84806.4,8.043,37.134,106.281,106.5
84807.59999999999,7.692,37.269,106.5,106.5
84808.8,7.271,37.269,106.237,106.5
84810.0,7.973,37.121,106.531,106.531
84811.2,7.271,37.269,106.328,106.328
84812.4,7.06,37.269,106.6,106.6
84813.59999999999,7.271,37.269,106.289,106.289
84814.8,7.903,37.121,106.523,106.319
84816.0,8.043,37.121,106.244,106.244
84817.2,7.552,37.281,106.346,106.346
84818.4,7.552,37.294,106.295,106.295
84819.59999999999,7.763,37.294,106.319,106.319
84820.8,7.271,37.269,106.297,106.297
84822.0,7.973,37.121,106.284,106.284
84823.2,7.201,37.232,106.424,106.424
84824.4,7.763,37.294,106.431,106.431
84825.59999999999,7.552,37.294,106.323,106.323
84826.8,7.06,37.269,106.484,106.484
84828.0,7.973,37.121,106.208,106.208
84829.2,7.973,37.269,106.752,106.752
84830.4,7.973,37.146,106.626,106.626
84831.59999999999,7.692,37.294,106.806,106.806
84832.8,7.763,37.294,107.01,107.01
84834.0,7.763,37.146,107.036,107.036
84835.2,7.763,37.232,107.19,107.19
84836.4,7.271,37.269,107.131,107.131
84837.59999999999,7.271,37.146,107.499,107.131
84838.8,7.763,37.171,107.067,107.067
84840.0,7.271,37.269,107.179,107.179
84841.2,7.903,37.121,106.607,106.607
84842.4,7.763,37.171,106.64,106.64
84843.59999999999,7.763,37.294,106.295,106.607
84844.8,7.903,37.121,106.647,106.647
84846.0,7.903,37.232,106.396,106.607
84847.2,7.903,37.294,106.523,106.523
84848.4,7.763,37.294,106.359,106.359
84849.59999999999,7.763,37.281,106.637,106.637
84850.8,7.903,37.121,106.408,106.408
84852.0,7.763,37.306,106.293,106.293
84853.2,7.763,37.306,106.424,106.424
84854.4,7.973,37.171,106.162,106.162
84855.59999999999,7.973,37.121,106.332,106.332
84856.8,7.973,37.294,106.283,106.283
84858.0,7.973,37.232,106.516,106.516
84859.2,7.973,37.232,106.3,106.3
84860.4,7.833,37.294,106.463,106.463
84861.59999999999,7.763,37.318,106.138,106.138
84862.8,7.763,37.318,106.47,106.47
84864.0,7.763,37.281,106.29,106.29
84865.2,7.763,37.232,106.576,106.576
84866.4,7.763,37.306,106.261,106.261
84867.59999999999,7.763,37.281,106.514,106.29
84868.8,7.271,37.294,106.339,106.339
84870.0,7.552,37.294,106.271,106.271
84871.2,7.552,37.294,106.191,106.191
84872.4,7.763,37.121,106.423,106.423
84873.59999999999,7.763,37.269,106.384,106.384
84874.8,7.763,37.146,106.741,106.741
84876.0,8.395,37.294,106.695,106.695
84877.2,8.395,37.306,106.98,106.741
84878.4,8.184,37.232,106.692,106.741
84879.59999999999,8.043,37.281,107.22,106.741
84880.8,8.886,37.294,106.97,106.741
84882.0,8.886,37.171,106.996,106.741
84883.2,8.886,37.306,106.696,106.696
84884.4,8.395,37.269,106.919,106.719
84885.59999999999,8.676,37.294,106.695,106.695
84886.8,8.605,37.306,106.708,106.708
84888.0,8.605,37.269,106.911,106.708
84889.2,8.324,37.121,106.579,106.696
84890.4,8.324,37.294,106.719,106.719
84891.59999999999,8.324,37.121,106.503,106.503
84892.8,8.324,37.121,106.786,106.786
84894.0,8.043,37.306,106.444,106.444
84895.2,7.833,37.294,106.619,106.619
84896.4,8.043,37.306,106.309,106.309
84897.59999999999,8.184,37.121,106.308,106.308
84898.8,8.043,37.171,106.317,106.317
84900.0,8.043,37.306,106.337,106.337
84901.2,7.903,37.158,106.444,106.317
84902.4,7.973,37.306,106.241,106.317
84903.59999999999,8.184,37.171,106.637,106.337
84904.8,8.324,37.171,106.313,106.313
84906.0,8.324,37.171,106.824,106.824
84907.2,8.324,37.171,106.928,106.928
84908.4,8.324,37.146,107.276,107.276
84909.59999999999,8.324,37.294,107.202,107.202
84910.8,8.254,37.306,107.347,107.347
84912.0,8.324,37.318,107.369,107.369
84913.2,8.324,37.232,107.749,107.749
84914.4,8.324,37.294,107.338,107.338
84915.59999999999,8.324,37.121,106.77,106.77
84916.8,8.324,37.306,106.52,106.52
84918.0,8.324,37.146,106.642,106.642
84919.2,7.622,37.146,106.534,106.534
84920.4,8.043,37.294,106.647,106.647
84921.59999999999,8.043,37.269,106.436,106.436
84922.8,8.043,37.294,106.535,106.535
84924.0,7.833,37.269,106.372,106.372
84925.2,7.833,37.269,106.584,106.584
84926.4,7.833,37.269,106.452,106.452
84927.59999999999,8.043,37.121,106.364,106.364
84928.8,7.833,37.269,106.289,106.289
84930.0,8.043,37.294,106.447,106.447
84931.2,8.184,37.121,106.316,106.316
84932.4,8.184,37.121,106.611,106.357
84933.59999999999,7.903,37.269,106.356,106.356
84934.8,7.903,37.134,106.357,106.357
84936.0,8.043,37.121,106.427,106.357
84937.2,8.043,37.195,106.177,106.357
84938.4,8.043,37.232,106.432,106.357
84939.59999999999,8.043,37.121,106.077,106.357
84940.8,8.043,37.22,106.367,106.357
84942.0,8.184,37.121,106.3,106.357
84943.2,8.043,37.294,106.347,106.357
84944.4,8.043,37.269,106.528,106.357
84945.59999999999,8.043,37.269,106.392,106.357
84946.8,8.114,37.294,106.271,106.357
84948.0,8.114,37.294,106.351,106.351
84949.2,8.184,37.306,106.277,106.277
84950.4,8.324,37.146,106.382,106.382
84951.59999999999,8.184,37.121,106.172,106.172
84952.8,8.184,37.146,106.514,106.514
84954.0,8.043,37.294,106.315,106.315
84955.2,7.973,37.294,106.583,106.583
84956.4,7.973,37.281,106.434,106.434
84957.59999999999,8.043,37.121,106.567,106.567
84958.8,8.043,37.232,106.296,106.296
84960.0,7.973,37.306,106.492,106.492
84961.2,7.973,37.281,106.338,106.338
84962.4,7.973,37.232,106.695,106.695
84963.59999999999,8.043,37.294,106.331,106.331
84964.8,8.043,37.257,106.746,106.746
84966.0,7.973,37.294,106.219,106.219
84967.2,8.114,37.294,106.595,106.595
84968.4,7.833,37.281,106.338,106.338
84969.59999999999,7.482,37.232,106.528,106.528
84970.8,7.482,37.146,106.319,106.319
84972.0,8.254,37.294,106.287,106.287
84973.2,7.482,37.257,106.519,106.519
84974.4,7.482,37.121,106.248,106.248
84975.59999999999,7.341,37.269,106.54,106.54
84976.8,7.341,37.22,106.147,106.463
84978.0,7.482,37.269,106.484,106.484
84979.2,7.482,37.232,106.376,106.376
84980.4,7.482,37.294,106.463,106.463
84981.59999999999,7.482,37.294,106.219,106.219
84982.8,7.622,37.146,106.526,106.526
84984.0,7.622,37.121,106.104,106.104
84985.2,7.482,37.232,106.612,106.612
84986.4,7.833,37.294,106.215,106.215
84987.59999999999,7.763,37.146,106.47,106.24
84988.8,8.254,37.294,106.207,106.207
84990.0,8.324,37.121,106.292,106.292
84991.2,8.324,37.121,106.24,106.24
84992.4,8.324,37.121,106.164,106.164
84993.59999999999,8.184,37.294,106.431,106.431
84994.8,8.184,37.269,106.364,106.364
84996.0,8.184,37.269,106.616,106.616
84997.2,8.184,37.294,106.447,106.447
84998.4,7.763,37.134,107.003,107.003
84999.59999999999,8.324,37.294,107.138,107.138
85000.8,8.043,37.146,107.112,107.112
85002.0,7.692,37.257,107.425,107.425
85003.2,8.324,37.121,107.711,107.711
85004.4,8.324,37.121,108.141,108.141
85005.59999999999,7.833,37.269,107.838,107.838
85006.8,7.833,37.269,108.303,108.303
85008.0,7.973,37.294,107.326,107.326
85009.2,7.973,37.146,107.036,107.036
85010.4,8.043,37.121,106.4,106.4
85011.59999999999,7.833,37.281,106.689,106.689
85012.8,8.184,37.294,106.379,106.379
85014.0,8.184,37.269,106.652,106.652
85015.2,8.324,37.121,106.328,106.328
85016.4,8.324,37.121,106.451,106.451
85017.59999999999,8.324,37.121,106.292,106.292
85018.8,8.324,37.306,106.444,106.335
85020.0,8.324,37.269,106.336,106.336
85021.2,8.254,37.146,106.335,106.335
85022.4,8.254,37.257,106.331,106.331
85023.59999999999,8.254,37.269,106.34,106.34
85024.8,8.254,37.232,106.404,106.404
85026.0,8.324,37.121,106.104,106.104
85027.2,8.324,37.306,106.373,106.373
85028.4,8.324,37.269,106.261,106.261
85029.59999999999,8.324,37.269,106.58,106.58
85030.8,8.114,37.294,106.191,106.191
85032.0,8.324,37.146,106.502,106.502
85033.2,8.324,37.294,106.159,106.499
85034.4,8.324,37.121,106.499,106.499
85035.59999999999,8.324,37.195,106.129,106.499
85036.8,8.324,37.269,106.584,106.584
85038.0,8.324,37.232,106.224,106.224
85039.2,8.324,37.121,106.575,106.575
85040.4,7.622,37.232,106.232,106.232
85041.59999999999,7.622,37.232,106.508,106.508
85042.8,7.833,37.294,106.359,106.359
85044.0,7.201,37.232,106.652,106.652
85045.2,7.903,37.146,106.554,106.554
85046.4,7.903,37.232,106.632,106.632
85047.59999999999,7.552,37.294,106.663,106.663
85048.8,7.552,37.269,106.744,106.744
85050.0,7.763,37.121,107.177,106.744
85051.2,7.692,37.294,107.182,106.744
85052.4,7.903,37.121,107.416,106.744
85053.59999999999,7.903,37.121,106.73,106.73
85054.8,7.763,37.121,107.042,107.042
85056.0,7.763,37.257,107.026,107.026
85057.2,7.763,37.306,107.219,107.219
85058.4,7.973,37.146,106.941,106.941
85059.59999999999,7.903,37.269,106.636,106.636
85060.8,7.903,37.121,106.635,106.635
85062.0,7.903,37.121,106.607,106.607
85063.2,7.552,37.294,106.786,106.635
85064.4,7.552,37.294,106.527,106.635
85065.59999999999,7.763,37.306,106.692,106.635
85066.8,7.973,37.121,106.296,106.627
85068.0,7.692,37.294,106.655,106.627
85069.2,7.903,37.121,106.22,106.627
85070.4,7.903,37.121,106.627,106.627
85071.59999999999,7.903,37.269,106.312,106.627
85072.8,7.763,37.306,106.636,106.627
85074.0,7.903,37.146,106.291,106.627
85075.2,7.271,37.294,106.587,106.627
85076.4,7.763,37.121,106.164,106.627
85077.59999999999,7.692,37.294,106.659,106.627
85078.8,7.271,37.281,106.677,106.627
85080.0,7.271,37.281,107.148,106.627
85081.2,7.763,37.171,106.597,106.597
85082.4,7.552,37.294,106.695,106.695
85083.59999999999,7.622,37.294,106.407,106.647
85084.8,7.622,37.269,106.728,106.728
85086.0,7.903,37.146,106.542,106.542
85087.2,7.692,37.294,106.814,106.814
85088.4,7.692,37.232,106.428,106.428
85089.59999999999,7.763,37.294,106.647,106.647
85090.8,7.271,37.294,106.291,106.291
85092.0,7.271,37.281,106.625,106.625
85093.2,7.763,37.121,106.364,106.364
85094.4,7.763,37.146,106.598,106.598
85095.59999999999,7.763,37.121,106.388,106.388
85096.8,7.763,37.121,106.511,106.511
85098.0,7.622,37.306,106.528,106.528
85099.2,7.692,37.121,106.248,106.248
85100.4,7.763,37.121,106.647,106.647
85101.59999999999,7.763,37.121,106.244,106.244
85102.8,7.763,37.294,106.531,106.531
85104.0,7.622,37.318,106.298,106.298
85105.2,7.622,37.281,106.685,106.685
85106.4,7.903,37.171,106.329,106.329
85107.59999999999,7.552,37.306,106.568,106.568
85108.8,7.763,37.318,106.426,106.426
85110.0,7.973,37.121,106.495,106.495
85111.2,7.973,37.294,106.495,106.495
85112.4,7.763,37.318,106.35,106.35
85113.59999999999,7.903,37.171,106.585,106.585
85114.8,7.903,37.171,106.393,106.393
85116.0,7.903,37.318,106.877,106.877
85117.2,7.903,37.171,106.872,106.872
85118.4,7.692,37.318,107.305,107.305
85119.59999999999,7.692,37.232,106.779,106.779
85120.8,8.043,37.171,106.992,106.992
85122.0,7.763,37.171,106.589,106.589
85123.2,7.763,37.232,107.681,107.681
85124.4,7.903,37.195,107.501,107.501
85125.59999999999,7.903,37.171,107.438,107.438
85126.8,7.903,37.318,107.688,107.688
85128.0,7.903,37.232,107.971,107.971
85129.2,7.903,37.232,107.649,107.649
85130.4,7.763,37.22,107.321,107.321
85131.59999999999,7.763,37.171,106.744,106.744
85132.8,7.271,37.306,106.696,106.696
85134.0,7.271,37.281,106.478,106.478
85135.2,7.763,37.121,106.451,106.451
85136.4,7.763,37.171,106.313,106.313
85137.59999999999,7.692,37.171,106.345,106.345
85138.8,7.692,37.232,106.432,106.432
85140.0,7.552,37.306,106.241,106.241
85141.2,7.763,37.171,106.349,106.349
85142.4,7.552,37.306,106.081,106.081
85143.59999999999,7.763,37.121,106.368,106.368
85144.8,7.763,37.294,106.132,106.132
85146.0,7.763,37.281,106.466,106.466
85147.2,7.692,37.318,106.094,106.094
85148.4,7.763,37.121,106.304,106.304
85149.59999999999,6.917,37.294,106.271,106.271
85150.8,6.917,37.294,106.287,106.287
85152.0,7.271,37.294,106.243,106.243
85153.2,6.917,37.146,106.143,106.143
85154.4,7.201,37.146,106.378,106.378
85155.59999999999,7.622,37.306,106.161,106.161
85156.8,7.622,37.281,106.506,106.177
85158.0,7.763,37.121,106.132,106.132
85159.2,7.622,37.318,106.262,106.177
85160.4,7.622,37.306,106.177,106.177
85161.59999999999,7.692,37.171,106.17,106.17
85162.8,7.692,37.171,106.262,106.262
85164.0,7.622,37.171,106.126,106.126
85165.2,7.271,37.294,106.547,106.223
85166.4,7.692,37.294,106.223,106.223
85167.59999999999,7.201,37.158,106.448,106.448
85168.8,8.043,37.121,106.156,106.156
85170.0,8.043,37.318,106.665,106.665
85171.2,8.043,37.318,106.793,106.793
85172.4,7.482,37.306,107.207,107.207
85173.59999999999,8.254,37.318,107.313,106.832
85174.8,8.254,37.306,106.832,106.832
85176.0,8.254,37.281,106.885,106.885
85177.2,8.254,37.294,106.747,106.747
85178.4,8.324,37.171,106.617,106.617
85179.59999999999,8.324,37.171,106.297,106.297
85180.8,8.324,37.121,106.627,106.627
85182.0,8.114,37.306,106.257,106.257
85183.2,8.114,37.294,106.651,106.651
85184.4,8.043,37.171,106.254,106.254
85185.59999999999,8.184,37.171,106.513,106.513
85186.8,7.903,37.171,106.174,106.174
85188.0,8.184,37.171,106.453,106.453
85189.2,8.184,37.121,106.248,106.248
85190.4,8.184,37.171,106.377,106.377
85191.59999999999,7.833,37.294,106.128,106.128
85192.8,8.184,37.171,106.281,106.281
85194.0,8.184,37.171,106.134,106.134
85195.2,8.184,37.294,106.279,106.279
85196.4,8.043,37.318,106.226,106.226
85197.59999999999,8.043,37.281,106.282,106.282
85198.8,8.043,37.306,106.46,106.46
85200.0,8.043,37.146,106.143,106.143
85201.2,8.184,37.121,106.451,106.451
85202.4,7.973,37.294,106.116,106.116
85203.59999999999,8.043,37.318,106.422,106.422
85204.8,8.043,37.306,106.061,106.061
85206.0,8.043,37.306,106.349,106.349
85207.2,8.043,37.146,106.095,106.095
85208.4,8.043,37.257,106.471,106.14
85209.59999999999,8.043,37.146,106.135,106.135
85210.8,8.043,37.232,106.536,106.14
85212.0,8.184,37.121,106.14,106.14
85213.2,7.201,37.257,106.431,106.14
85214.4,7.271,37.281,106.102,106.102
85215.59999999999,7.271,37.281,106.426,106.426
85216.8,7.201,37.146,106.175,106.175
85218.0,7.201,37.269,106.4,106.4
85219.2,7.201,37.232,106.344,106.344
85220.4,7.833,37.294,106.179,106.179
85221.59999999999,8.043,37.121,106.388,106.388
85222.8,7.833,37.294,106.191,106.191
85224.0,8.043,37.121,106.34,106.34
85225.2,8.043,37.121,106.097,106.097
85226.4,8.043,37.269,106.56,106.56
85227.59999999999,8.043,37.318,106.138,106.138
85228.8,8.043,37.269,106.293,106.293
85230.0,8.043,37.281,106.298,106.298
85231.2,8.043,37.121,106.288,106.288
85232.4,8.043,37.281,106.985,106.293
85233.59999999999,8.043,37.232,107.932,106.291
85234.8,7.833,37.294,106.411,106.291
85236.0,7.973,37.318,106.29,106.29
85237.2,8.043,37.121,106.2,106.288
85238.4,7.973,37.318,106.214,106.288
85239.59999999999,7.482,37.146,106.291,106.291
85240.8,7.903,37.306,106.149,106.149
85242.0,8.043,37.171,106.186,106.186
85243.2,7.833,37.294,106.136,106.136
85244.4,8.043,37.171,106.246,106.246
85245.59999999999,8.043,37.171,106.258,106.258
85246.8,7.973,37.306,106.225,106.225
85248.0,8.043,37.171,106.054,106.225
85249.2,8.043,37.121,106.256,106.256
85250.4,8.043,37.171,106.146,106.146
85251.59999999999,8.184,37.158,106.109,106.109
85252.8,8.184,37.281,106.286,106.286
85254.0,8.184,37.171,106.174,106.174
85255.2,8.043,37.269,106.32,106.32
85256.4,8.043,37.318,106.042,106.042
85257.59999999999,8.043,37.171,106.082,106.082
85258.8,8.043,37.281,106.25,106.25
85260.0,8.043,37.232,106.252,106.252
85261.2,7.973,37.318,106.346,106.346
85262.4,7.833,37.306,106.073,106.25
85263.59999999999,7.201,37.171,106.277,106.277
85264.8,7.201,37.171,106.182,106.182
85266.0,7.201,37.281,106.482,106.229
85267.2,7.271,37.306,106.205,106.205
85268.4,7.201,37.294,106.275,106.275
85269.59999999999,7.201,37.306,106.225,106.225
85270.8,7.201,37.306,106.229,106.229
85272.0,8.043,37.171,106.186,106.186
85273.2,7.833,37.306,106.169,106.169
85274.4,8.184,37.171,106.305,106.305
85275.59999999999,8.184,37.171,106.098,106.098
85276.8,8.043,37.208,106.326,106.326
85278.0,8.043,37.318,106.202,106.326
85279.2,8.043,37.171,106.361,106.361
85280.4,8.043,37.232,106.356,106.356
85281.59999999999,8.184,37.171,106.349,106.349
85282.8,8.184,37.232,106.316,106.349
85284.0,8.184,37.281,106.434,106.349
85285.2,8.184,37.318,106.346,106.346
85286.4,8.184,37.281,106.438,106.346
85287.59999999999,8.184,37.171,106.234,106.33
85288.8,8.184,37.306,106.357,106.357
85290.0,8.184,37.281,106.33,106.33
85291.2,7.833,37.318,106.182,106.182
85292.4,8.043,37.318,106.218,106.218
85293.59999999999,8.043,37.318,106.186,106.186
85294.8,8.043,37.318,106.402,106.218
85296.0,8.043,37.171,106.234,106.234
85297.2,7.833,37.318,106.366,106.366
85298.4,7.833,37.318,106.15,106.15
85299.59999999999,8.184,37.171,106.417,106.417
85300.8,8.043,37.22,106.123,106.123
85302.0,8.184,37.171,106.305,106.305
85303.2,7.833,37.318,106.146,106.146
85304.4,8.184,37.171,106.361,106.361
85305.59999999999,8.184,37.232,106.348,106.348
85306.8,8.184,37.171,106.461,106.461
85308.0,7.763,37.171,106.265,106.265
85309.2,8.043,37.318,106.458,106.458
85310.4,8.043,37.318,106.27,106.27
85311.59999999999,8.043,37.318,106.39,106.39
85312.8,8.043,37.318,106.186,106.186
85314.0,7.833,37.318,106.402,106.402
85315.2,8.184,37.171,106.242,106.242
85316.4,8.184,37.306,106.604,106.604
85317.59999999999,8.043,37.318,106.546,106.546
85318.8,8.043,37.318,106.222,106.222
85320.0,7.833,37.318,106.562,106.562
85321.2,8.184,37.171,106.178,106.178
85322.4,8.184,37.281,106.482,106.234
85323.59999999999,8.184,37.281,106.382,106.382
85324.8,8.043,37.318,106.234,106.234
85326.0,8.184,37.171,106.234,106.234
85327.2,7.833,37.318,106.182,106.182
85328.4,7.833,37.232,106.532,106.262
85329.59999999999,7.763,37.171,106.258,106.258
85330.8,8.043,37.318,106.318,106.318
85332.0,8.043,37.171,106.174,106.262
85333.2,8.043,37.318,106.262,106.262
85334.4,8.043,37.318,106.282,106.282
85335.59999999999,8.043,37.195,106.165,106.262
85336.8,8.043,37.318,106.394,106.394
85338.0,8.043,37.318,106.238,106.238
85339.2,7.833,37.318,106.43,106.43
85340.4,7.833,37.318,106.318,106.318
85341.59999999999,7.833,37.318,106.466,106.466
85342.8,8.043,37.318,106.266,106.266
85344.0,8.043,37.281,106.502,106.502
85345.2,8.043,37.318,106.366,106.366
85346.4,7.973,37.318,106.346,106.346
85347.59999999999,7.973,37.171,106.461,106.461
85348.8,8.043,37.318,106.474,106.474
85350.0,7.903,37.195,106.871,106.871
85351.2,8.043,37.343,106.509,106.509
85352.4,8.043,37.318,106.594,106.594
85353.59999999999,7.903,37.343,106.289,106.289
85354.8,8.043,37.355,106.642,106.642
85356.0,8.043,37.22,106.323,106.594
85357.2,8.043,37.195,106.627,106.627
85358.4,7.973,37.367,106.355,106.594
85359.59999999999,8.043,37.208,106.613,106.613
85360.8,7.973,37.367,106.439,106.439
85362.0,7.973,37.331,106.523,106.523
85363.2,7.973,37.367,106.287,106.287
85364.4,7.973,37.343,106.544,106.544
85365.59999999999,7.833,37.355,106.242,106.242
85366.8,7.833,37.343,106.409,106.409
85368.0,7.833,37.331,106.515,106.515
85369.2,8.184,37.22,106.335,106.335
85370.4,8.184,37.22,106.307,106.307
85371.59999999999,8.184,37.355,106.382,106.382
85372.8,8.184,37.343,106.461,106.461
85374.0,8.184,37.331,106.519,106.519
85375.2,8.184,37.22,106.207,106.207
85376.4,8.184,37.22,106.355,106.355
85377.59999999999,7.973,37.22,106.419,106.419
85378.8,8.043,37.22,106.319,106.319
85380.0,8.043,37.22,106.431,106.431
85381.2,7.973,37.367,106.224,106.224
85382.4,8.184,37.22,106.626,106.375
85383.59999999999,7.833,37.355,106.23,106.23
85384.8,8.184,37.22,106.487,106.487
85386.0,8.043,37.306,106.245,106.245
85387.2,8.043,37.367,106.375,106.375
85388.4,8.043,37.331,106.419,106.419
85389.59999999999,8.043,37.22,106.255,106.255
85390.8,8.043,37.22,106.487,106.487
85392.0,8.043,37.294,106.798,106.798
85393.2,8.043,37.22,106.598,106.598
